subject,task_key,task_bids,band,channel,power
13,gen2,genMusic02,Beta,O1,2.4032096421217453e-12
13,gen2,genMusic02,Beta,O2,1.5921434566196414e-12
13,gen2,genMusic02,Beta,F7,1.2609194655093087e-12
13,gen2,genMusic02,Beta,F8,1.7966090495524587e-12
13,gen2,genMusic02,Beta,T7,3.2974922941015908e-12
13,gen2,genMusic02,Beta,T8,8.748800885200289e-13
13,gen2,genMusic02,Beta,P7,2.941882661766071e-12
13,gen2,genMusic02,Beta,P8,6.599281543026374e-13
13,gen2,genMusic02,Beta,Fz,3.8069936502673074e-13
13,gen2,genMusic02,Beta,Cz,4.596928509929363e-13
13,gen2,genMusic02,Beta,Pz,3.683258175905573e-13
13,gen2,genMusic02,Beta,Oz,1.729102902843606e-12
13,gen2,genMusic02,Beta,FC1,4.208847249374951e-13
13,gen2,genMusic02,Beta,FC2,4.0170657052864496e-13
13,gen2,genMusic02,Beta,CP1,2.708088162813591e-13
13,gen2,genMusic02,Beta,CP2,2.9860549803190387e-13
13,gen2,genMusic02,Beta,FC5,1.1063519821864763e-12
13,gen2,genMusic02,Beta,FC6,7.752455121511618e-13
13,gen2,genMusic02,Beta,CP5,1.0086463010122516e-12
13,gen2,genMusic02,Beta,CP6,4.095182122009369e-13
13,gen2,genMusic02,Beta,TP9,5.591790254036508e-12
13,gen2,genMusic02,Beta,TP10,1.3200282076599117e-12
13,gen2,genMusic02,Beta,POz,7.923927402161789e-13
14,classical,classicalMusic,Delta,Fp1,1.3272084087704839e-10
14,classical,classicalMusic,Delta,Fp2,7.494185126315002e-11
14,classical,classicalMusic,Delta,F3,4.507457027567459e-11
14,classical,classicalMusic,Delta,F4,4.1843180401211524e-11
14,classical,classicalMusic,Delta,C3,4.358566920930032e-11
14,classical,classicalMusic,Delta,C4,4.5915501109280125e-11
14,classical,classicalMusic,Delta,P3,1.8699563720178962e-11
14,classical,classicalMusic,Delta,P4,3.7421590205886617e-11
14,classical,classicalMusic,Delta,O1,4.099870613594138e-11
14,classical,classicalMusic,Delta,O2,6.2074052856417e-11
14,classical,classicalMusic,Delta,F7,3.66878222638991e-10
14,classical,classicalMusic,Delta,F8,2.169181026899896e-10
14,classical,classicalMusic,Delta,T7,2.1006999923872e-10
14,classical,classicalMusic,Delta,T8,2.9356810101245435e-10
14,classical,classicalMusic,Delta,P7,8.141170081880067e-11
14,classical,classicalMusic,Delta,P8,1.1952048474535287e-10
14,classical,classicalMusic,Delta,Fz,1.6924928315637335e-11
14,classical,classicalMusic,Delta,Cz,1.053307228529502e-11
14,classical,classicalMusic,Delta,Pz,1.7829007494195235e-11
14,classical,classicalMusic,Delta,Oz,3.965294103688009e-11
14,classical,classicalMusic,Delta,FC1,2.088499432031912e-11
14,classical,classicalMusic,Delta,FC2,2.050654909978872e-11
14,classical,classicalMusic,Delta,CP1,1.2868865479998725e-11
14,classical,classicalMusic,Delta,CP2,1.5624592989763545e-11
14,classical,classicalMusic,Delta,FC5,1.4402686445092409e-10
14,classical,classicalMusic,Delta,FC6,1.264057636774997e-10
14,classical,classicalMusic,Delta,CP5,6.611906950525056e-11
14,classical,classicalMusic,Delta,CP6,9.279059434590275e-11
14,classical,classicalMusic,Delta,TP9,2.479715496758827e-10
14,classical,classicalMusic,Delta,TP10,3.3866319052214043e-10
14,classical,classicalMusic,Delta,POz,2.7253886270877466e-11
14,classical,classicalMusic,Alpha,Fp1,2.453069137239494e-11
14,classical,classicalMusic,Alpha,Fp2,1.2349574781282327e-11
14,classical,classicalMusic,Alpha,F3,7.349517994916472e-12
14,classical,classicalMusic,Alpha,F4,6.027074874874136e-12
14,classical,classicalMusic,Alpha,C3,6.9950153723321866e-12
14,classical,classicalMusic,Alpha,C4,5.102589236211144e-12
14,classical,classicalMusic,Alpha,P3,4.780312547784377e-12
14,classical,classicalMusic,Alpha,P4,4.433150761851225e-12
14,classical,classicalMusic,Alpha,O1,1.601687791292714e-11
14,classical,classicalMusic,Alpha,O2,1.4421638176002905e-11
14,classical,classicalMusic,Alpha,F7,6.075425601209387e-11
14,classical,classicalMusic,Alpha,F8,3.7808719617829704e-11
14,classical,classicalMusic,Alpha,T7,4.649054361374737e-11
14,classical,classicalMusic,Alpha,T8,4.4098910993539797e-11
14,classical,classicalMusic,Alpha,P7,3.163102836079678e-11
14,classical,classicalMusic,Alpha,P8,2.3301193862641228e-11
14,classical,classicalMusic,Alpha,Fz,3.116533727815111e-12
14,classical,classicalMusic,Alpha,Cz,2.619134762942875e-12
14,classical,classicalMusic,Alpha,Pz,3.804843018233159e-12
14,classical,classicalMusic,Alpha,Oz,1.0929901552828506e-11
14,classical,classicalMusic,Alpha,FC1,2.549143551826196e-12
14,classical,classicalMusic,Alpha,FC2,3.0923713219965262e-12
14,classical,classicalMusic,Alpha,CP1,2.2276628156493902e-12
14,classical,classicalMusic,Alpha,CP2,2.8225243707010556e-12
14,classical,classicalMusic,Alpha,FC5,2.6711267011831163e-11
14,classical,classicalMusic,Alpha,FC6,2.189226337056449e-11
14,classical,classicalMusic,Alpha,CP5,1.5962690579543547e-11
14,classical,classicalMusic,Alpha,CP6,1.1600424335640847e-11
14,classical,classicalMusic,Alpha,TP9,1.0058667994829874e-10
14,classical,classicalMusic,Alpha,TP10,8.556307243732911e-11
14,classical,classicalMusic,Alpha,POz,6.680337158976245e-12
14,classical,classicalMusic,Beta,Fp1,8.046265678435225e-12
14,classical,classicalMusic,Beta,Fp2,3.5945653846849928e-12
14,classical,classicalMusic,Beta,F3,2.606758063644826e-12
14,classical,classicalMusic,Beta,F4,9.860405873385013e-13
14,classical,classicalMusic,Beta,C3,9.765147947601687e-13
14,classical,classicalMusic,Beta,C4,9.464931884601285e-13
14,classical,classicalMusic,Beta,P3,9.164160901036033e-13
14,classical,classicalMusic,Beta,P4,1.573886751702309e-12
14,classical,classicalMusic,Beta,O1,2.784690194373441e-12
14,classical,classicalMusic,Beta,O2,3.591978315291104e-12
14,classical,classicalMusic,Beta,F7,3.97331864841618e-12
14,classical,classicalMusic,Beta,F8,4.081489202068547e-12
14,classical,classicalMusic,Beta,T7,2.6430826298370295e-12
14,classical,classicalMusic,Beta,T8,3.5225709264432643e-12
14,classical,classicalMusic,Beta,P7,2.5571730176851867e-12
14,classical,classicalMusic,Beta,P8,3.3303174992524105e-12
14,classical,classicalMusic,Beta,Fz,8.050927381327749e-13
14,classical,classicalMusic,Beta,Cz,4.2285645170710807e-13
14,classical,classicalMusic,Beta,Pz,1.562813291060932e-12
14,classical,classicalMusic,Beta,Oz,2.6715537617580307e-12
14,classical,classicalMusic,Beta,FC1,7.238019319859032e-13
14,classical,classicalMusic,Beta,FC2,5.157472136107156e-13
14,classical,classicalMusic,Beta,CP1,5.063693015778901e-13
14,classical,classicalMusic,Beta,CP2,1.7738818344340253e-12
14,classical,classicalMusic,Beta,FC5,1.840082323778427e-12
14,classical,classicalMusic,Beta,FC6,1.941715301528134e-12
14,classical,classicalMusic,Beta,CP5,1.7743512486565546e-12
14,classical,classicalMusic,Beta,CP6,2.030783502931657e-12
14,classical,classicalMusic,Beta,TP9,5.615998235306142e-12
14,classical,classicalMusic,Beta,TP10,4.995884653906246e-12
14,classical,classicalMusic,Beta,POz,1.7840609818227946e-12
14,gen1,genMusic01,Delta,Fp1,4.628769340389308e-11
14,gen1,genMusic01,Delta,Fp2,3.106028081911797e-11
14,gen1,genMusic01,Delta,F3,1.522165969044192e-11
14,gen1,genMusic01,Delta,F4,2.1453741911230815e-11
14,gen1,genMusic01,Delta,C3,1.3228333285729254e-11
14,gen1,genMusic01,Delta,C4,1.5523336336778384e-11
14,gen1,genMusic01,Delta,P3,1.068891141380515e-11
14,gen1,genMusic01,Delta,P4,1.574485683325813e-11
14,gen1,genMusic01,Delta,O1,1.7698646682487677e-11
14,gen1,genMusic01,Delta,O2,1.946401198404272e-11
14,gen1,genMusic01,Delta,F7,6.169268452197089e-11
14,gen1,genMusic01,Delta,F8,6.0209262716209e-11
14,gen1,genMusic01,Delta,T7,7.584840840918607e-11
14,gen1,genMusic01,Delta,T8,7.434971329626707e-11
14,gen1,genMusic01,Delta,P7,3.672661618385654e-11
14,gen1,genMusic01,Delta,P8,3.3039184779453704e-11
14,gen1,genMusic01,Delta,Fz,1.0220480370260195e-11
14,gen1,genMusic01,Delta,Cz,1.0715589152475704e-11
14,gen1,genMusic01,Delta,Pz,1.1886838023030528e-11
14,gen1,genMusic01,Delta,Oz,1.2777351075753686e-11
14,gen1,genMusic01,Delta,FC1,9.120718713796377e-12
14,gen1,genMusic01,Delta,FC2,9.631705513322342e-12
14,gen1,genMusic01,Delta,CP1,9.3758071459479e-12
14,gen1,genMusic01,Delta,CP2,1.3985403101391879e-11
14,gen1,genMusic01,Delta,FC5,3.375888491058879e-11
14,gen1,genMusic01,Delta,FC6,3.285437009247088e-11
14,gen1,genMusic01,Delta,CP5,2.0981081236942395e-11
14,gen1,genMusic01,Delta,CP6,2.8534656425994422e-11
14,gen1,genMusic01,Delta,TP9,1.3748513099570693e-10
14,gen1,genMusic01,Delta,TP10,1.0471072040642971e-10
14,gen1,genMusic01,Delta,POz,1.1584732128592876e-11
14,gen1,genMusic01,Alpha,Fp1,1.867036659544889e-11
14,gen1,genMusic01,Alpha,Fp2,1.5825057382660777e-11
14,gen1,genMusic01,Alpha,F3,5.508994989101969e-12
14,gen1,genMusic01,Alpha,F4,4.772511782065757e-12
14,gen1,genMusic01,Alpha,C3,5.023508752286374e-12
14,gen1,genMusic01,Alpha,C4,2.6173254609575205e-12
14,gen1,genMusic01,Alpha,P3,2.659439386892813e-12
14,gen1,genMusic01,Alpha,P4,3.80251419241908e-12
14,gen1,genMusic01,Alpha,O1,1.5337779290851857e-11
14,gen1,genMusic01,Alpha,O2,2.2907644027267713e-11
14,gen1,genMusic01,Alpha,F7,2.4411716900949324e-11
14,gen1,genMusic01,Alpha,F8,4.0008408505982715e-11
14,gen1,genMusic01,Alpha,T7,2.4296814639566714e-11
14,gen1,genMusic01,Alpha,T8,3.231776936375986e-11
14,gen1,genMusic01,Alpha,P7,2.050067540078904e-11
14,gen1,genMusic01,Alpha,P8,2.419005280359721e-11
14,gen1,genMusic01,Alpha,Fz,5.117903948845893e-12
14,gen1,genMusic01,Alpha,Cz,4.675002098818186e-12
14,gen1,genMusic01,Alpha,Pz,2.7892972306936476e-12
14,gen1,genMusic01,Alpha,Oz,1.0764217655428841e-11
14,gen1,genMusic01,Alpha,FC1,3.713696461427892e-12
14,gen1,genMusic01,Alpha,FC2,4.461116042170669e-12
14,gen1,genMusic01,Alpha,CP1,2.2913577067704365e-12
14,gen1,genMusic01,Alpha,CP2,3.3832895559593928e-12
14,gen1,genMusic01,Alpha,FC5,1.2555911635748575e-11
14,gen1,genMusic01,Alpha,FC6,1.2755156665498741e-11
14,gen1,genMusic01,Alpha,CP5,6.0935167100207505e-12
14,gen1,genMusic01,Alpha,CP6,8.372368191734961e-12
14,gen1,genMusic01,Alpha,TP9,1.1287363552042335e-10
14,gen1,genMusic01,Alpha,TP10,8.035223308673471e-11
14,gen1,genMusic01,Alpha,POz,5.339604893037124e-12
14,gen1,genMusic01,Beta,Fp1,1.4920630287288653e-12
14,gen1,genMusic01,Beta,Fp2,1.2194799741913497e-12
14,gen1,genMusic01,Beta,F3,9.640458990952585e-13
14,gen1,genMusic01,Beta,F4,7.580511698589897e-13
14,gen1,genMusic01,Beta,C3,1.0280636034957889e-12
14,gen1,genMusic01,Beta,C4,8.332501877876019e-13
14,gen1,genMusic01,Beta,P3,1.0025200931957043e-12
14,gen1,genMusic01,Beta,P4,1.0512702284829635e-12
14,gen1,genMusic01,Beta,O1,2.2981442611993705e-12
14,gen1,genMusic01,Beta,O2,2.5306845966816217e-12
14,gen1,genMusic01,Beta,F7,2.24881279823951e-12
14,gen1,genMusic01,Beta,F8,3.5412651625581045e-12
14,gen1,genMusic01,Beta,T7,4.045995110067807e-12
14,gen1,genMusic01,Beta,T8,3.1887212683682787e-12
14,gen1,genMusic01,Beta,P7,2.4352610707648947e-12
14,gen1,genMusic01,Beta,P8,2.5506897513110524e-12
14,gen1,genMusic01,Beta,Fz,7.367268200585895e-13
14,gen1,genMusic01,Beta,Cz,5.280661070163009e-13
14,gen1,genMusic01,Beta,Pz,7.705897853644798e-13
14,gen1,genMusic01,Beta,Oz,1.6728851379473906e-12
14,gen1,genMusic01,Beta,FC1,5.375834596048611e-13
14,gen1,genMusic01,Beta,FC2,7.246386207427779e-13
14,gen1,genMusic01,Beta,CP1,5.15603618090997e-13
14,gen1,genMusic01,Beta,CP2,6.128848930438021e-13
14,gen1,genMusic01,Beta,FC5,1.5074018499105024e-12
14,gen1,genMusic01,Beta,FC6,1.4482859608916303e-12
14,gen1,genMusic01,Beta,CP5,1.2915518486867639e-12
14,gen1,genMusic01,Beta,CP6,1.2664040374649606e-12
14,gen1,genMusic01,Beta,TP9,8.471876052710924e-12
14,gen1,genMusic01,Beta,TP10,6.259712488959555e-12
14,gen1,genMusic01,Beta,POz,1.1587468665734876e-12
14,gen2,genMusic02,Delta,Fp1,7.318777586686455e-11
14,gen2,genMusic02,Delta,Fp2,5.6752028534768045e-11
14,gen2,genMusic02,Delta,F3,1.0761611459817199e-11
14,gen2,genMusic02,Delta,F4,1.0585609104052079e-11
14,gen2,genMusic02,Delta,C3,3.3078945462124334e-12
14,gen2,genMusic02,Delta,C4,8.602188500701324e-12
14,gen2,genMusic02,Delta,P3,4.845072141829327e-12
14,gen2,genMusic02,Delta,P4,1.0356835211774072e-11
14,gen2,genMusic02,Delta,O1,1.1337160944048309e-11
14,gen2,genMusic02,Delta,O2,1.8668379992239308e-11
14,gen2,genMusic02,Delta,F7,3.9540492530711384e-11
14,gen2,genMusic02,Delta,F8,2.3519366533954193e-11
14,gen2,genMusic02,Delta,T7,8.742536360458517e-12
14,gen2,genMusic02,Delta,T8,2.6116598174774426e-11
14,gen2,genMusic02,Delta,P7,7.800046186494308e-12
14,gen2,genMusic02,Delta,P8,2.1808619274310676e-11
14,gen2,genMusic02,Delta,Fz,6.2385425952756925e-12
14,gen2,genMusic02,Delta,Cz,4.734386097385248e-12
14,gen2,genMusic02,Delta,Pz,6.853664716321987e-12
14,gen2,genMusic02,Delta,Oz,1.1612808685015538e-11
14,gen2,genMusic02,Delta,FC1,4.19812520102178e-12
14,gen2,genMusic02,Delta,FC2,5.636052246665922e-12
14,gen2,genMusic02,Delta,CP1,4.263869086751484e-12
14,gen2,genMusic02,Delta,CP2,6.355427962134546e-12
14,gen2,genMusic02,Delta,FC5,1.0587112879818113e-11
14,gen2,genMusic02,Delta,FC6,1.3792074230812034e-11
14,gen2,genMusic02,Delta,CP5,5.0348321402136434e-12
14,gen2,genMusic02,Delta,CP6,1.5143532281206992e-11
14,gen2,genMusic02,Delta,TP9,2.1418614494552266e-11
14,gen2,genMusic02,Delta,TP10,3.934937102343219e-11
14,gen2,genMusic02,Delta,POz,9.965572768585108e-12
14,gen2,genMusic02,Alpha,Fp1,5.9102349459834545e-12
14,gen2,genMusic02,Alpha,Fp2,5.153555810554575e-12
14,gen2,genMusic02,Alpha,F3,2.6881776094016732e-12
14,gen2,genMusic02,Alpha,F4,2.1471804713290064e-12
14,gen2,genMusic02,Alpha,C3,1.7775614984084657e-12
14,gen2,genMusic02,Alpha,C4,1.6682698210069926e-12
14,gen2,genMusic02,Alpha,P3,1.957572485710352e-12
14,gen2,genMusic02,Alpha,P4,2.887958177995794e-12
14,gen2,genMusic02,Alpha,O1,6.802402859619309e-12
14,gen2,genMusic02,Alpha,O2,9.285244461687047e-12
14,gen2,genMusic02,Alpha,F7,8.814073902743908e-12
14,gen2,genMusic02,Alpha,F8,6.40531151313977e-12
14,gen2,genMusic02,Alpha,T7,7.176439674072307e-12
14,gen2,genMusic02,Alpha,T8,7.531864638967649e-12
14,gen2,genMusic02,Alpha,P7,5.058230143250981e-12
14,gen2,genMusic02,Alpha,P8,8.016795540546628e-12
14,gen2,genMusic02,Alpha,Fz,1.1696617376714549e-12
14,gen2,genMusic02,Alpha,Cz,1.5413832048340016e-12
14,gen2,genMusic02,Alpha,Pz,3.82367508697226e-12
14,gen2,genMusic02,Alpha,Oz,6.831212390551536e-12
14,gen2,genMusic02,Alpha,FC1,1.158816459569162e-12
14,gen2,genMusic02,Alpha,FC2,8.91675341465722e-13
14,gen2,genMusic02,Alpha,CP1,1.45243646013221e-12
14,gen2,genMusic02,Alpha,CP2,2.0698294909995697e-12
14,gen2,genMusic02,Alpha,FC5,4.747375263586122e-12
14,gen2,genMusic02,Alpha,FC6,3.340310347402924e-12
14,gen2,genMusic02,Alpha,CP5,3.0030995092579174e-12
14,gen2,genMusic02,Alpha,CP6,3.774969612445497e-12
14,gen2,genMusic02,Alpha,TP9,1.551272929034722e-11
14,gen2,genMusic02,Alpha,TP10,1.672231774404319e-11
14,gen2,genMusic02,Alpha,POz,5.480857636780474e-12
14,gen2,genMusic02,Beta,Fp1,1.618523171087243e-12
14,gen2,genMusic02,Beta,Fp2,2.734004643602884e-12
14,gen2,genMusic02,Beta,F3,5.24482515635992e-13
14,gen2,genMusic02,Beta,F4,5.051128535149588e-13
14,gen2,genMusic02,Beta,C3,3.607894400846884e-13
14,gen2,genMusic02,Beta,C4,3.7607296302978997e-13
14,gen2,genMusic02,Beta,P3,4.89346379526567e-13
14,gen2,genMusic02,Beta,P4,7.528116198384439e-13
14,gen2,genMusic02,Beta,O1,1.674986235425931e-12
14,gen2,genMusic02,Beta,O2,2.0323884157077437e-12
14,gen2,genMusic02,Beta,F7,1.0921676665663587e-12
14,gen2,genMusic02,Beta,F8,2.0355498044885296e-12
14,gen2,genMusic02,Beta,T7,7.789225961301555e-13
14,gen2,genMusic02,Beta,T8,1.0198361957233907e-12
14,gen2,genMusic02,Beta,P7,1.202836315327619e-12
14,gen2,genMusic02,Beta,P8,1.522088911547112e-12
14,gen2,genMusic02,Beta,Fz,3.696447372951053e-13
14,gen2,genMusic02,Beta,Cz,3.1697983696187457e-13
14,gen2,genMusic02,Beta,Pz,8.948092254090211e-13
14,gen2,genMusic02,Beta,Oz,1.4913318162893016e-12
14,gen2,genMusic02,Beta,FC1,3.251620602088896e-13
14,gen2,genMusic02,Beta,FC2,2.4341274319445056e-13
14,gen2,genMusic02,Beta,CP1,2.35830645174158e-13
14,gen2,genMusic02,Beta,CP2,4.0588252198890316e-13
14,gen2,genMusic02,Beta,FC5,5.589973603116356e-13
14,gen2,genMusic02,Beta,FC6,5.813006880901419e-13
14,gen2,genMusic02,Beta,CP5,6.011886274308552e-13
14,gen2,genMusic02,Beta,CP6,7.699514626412228e-13
14,gen2,genMusic02,Beta,TP9,2.1922821114226175e-12
14,gen2,genMusic02,Beta,TP10,2.131492376064451e-12
14,gen2,genMusic02,Beta,POz,1.1147323966377039e-12
14,gen3,genMusic03,Delta,Fp1,1.5071493959228562e-10
14,gen3,genMusic03,Delta,Fp2,9.523514717373428e-11
14,gen3,genMusic03,Delta,F3,4.2796065555798797e-11
14,gen3,genMusic03,Delta,F4,4.379674007693008e-11
14,gen3,genMusic03,Delta,C3,3.922983414884825e-11
14,gen3,genMusic03,Delta,C4,4.8351300449569613e-11
14,gen3,genMusic03,Delta,P3,2.963825386433892e-11
14,gen3,genMusic03,Delta,P4,5.20020099530446e-11
14,gen3,genMusic03,Delta,O1,8.129170043169424e-11
14,gen3,genMusic03,Delta,O2,9.986912531665856e-11
14,gen3,genMusic03,Delta,F7,2.0998752363466962e-10
14,gen3,genMusic03,Delta,F8,1.6727156602331666e-10
14,gen3,genMusic03,Delta,T7,1.6496869588455438e-10
14,gen3,genMusic03,Delta,T8,2.3574032373897004e-10
14,gen3,genMusic03,Delta,P7,1.4077098914787375e-10
14,gen3,genMusic03,Delta,P8,1.7967266699137985e-10
14,gen3,genMusic03,Delta,Fz,2.855549702569431e-11
14,gen3,genMusic03,Delta,Cz,1.7405560893913803e-11
14,gen3,genMusic03,Delta,Pz,2.4057072433575202e-11
14,gen3,genMusic03,Delta,Oz,7.308272042756444e-11
14,gen3,genMusic03,Delta,FC1,2.5029300521232262e-11
14,gen3,genMusic03,Delta,FC2,2.358119254069958e-11
14,gen3,genMusic03,Delta,CP1,1.4429415408031197e-11
14,gen3,genMusic03,Delta,CP2,2.7602459075603986e-11
14,gen3,genMusic03,Delta,FC5,1.2651357236302996e-10
14,gen3,genMusic03,Delta,FC6,1.1359755609942666e-10
14,gen3,genMusic03,Delta,CP5,6.396498813625914e-11
14,gen3,genMusic03,Delta,CP6,1.1696982362586521e-10
14,gen3,genMusic03,Delta,TP9,4.330178356861527e-10
14,gen3,genMusic03,Delta,TP10,3.680359444324637e-10
14,gen3,genMusic03,Delta,POz,3.984346252973299e-11
14,gen3,genMusic03,Alpha,Fp1,4.216069942872592e-11
14,gen3,genMusic03,Alpha,Fp2,2.7766914135643526e-11
14,gen3,genMusic03,Alpha,F3,1.1294719224526908e-11
14,gen3,genMusic03,Alpha,F4,7.106922743987374e-12
14,gen3,genMusic03,Alpha,C3,9.188654379549386e-12
14,gen3,genMusic03,Alpha,C4,4.618618557635313e-12
14,gen3,genMusic03,Alpha,P3,4.215637432972335e-12
14,gen3,genMusic03,Alpha,P4,8.032521886937024e-12
14,gen3,genMusic03,Alpha,O1,2.709066415595568e-11
14,gen3,genMusic03,Alpha,O2,5.527776580039979e-11
14,gen3,genMusic03,Alpha,F7,6.169310031358893e-11
14,gen3,genMusic03,Alpha,F8,4.146627513415676e-11
14,gen3,genMusic03,Alpha,T7,3.233722956036661e-11
14,gen3,genMusic03,Alpha,T8,4.880842166779174e-11
14,gen3,genMusic03,Alpha,P7,2.6587843876216026e-11
14,gen3,genMusic03,Alpha,P8,6.118971625408383e-11
14,gen3,genMusic03,Alpha,Fz,8.12767520785292e-12
14,gen3,genMusic03,Alpha,Cz,6.633877743190415e-12
14,gen3,genMusic03,Alpha,Pz,4.5900263555094586e-12
14,gen3,genMusic03,Alpha,Oz,3.182934290059191e-11
14,gen3,genMusic03,Alpha,FC1,7.544642568561431e-12
14,gen3,genMusic03,Alpha,FC2,5.419272217440778e-12
14,gen3,genMusic03,Alpha,CP1,3.843298231488717e-12
14,gen3,genMusic03,Alpha,CP2,4.069207859961197e-12
14,gen3,genMusic03,Alpha,FC5,2.8845628925289425e-11
14,gen3,genMusic03,Alpha,FC6,1.8899398380345354e-11
14,gen3,genMusic03,Alpha,CP5,9.614538050597008e-12
14,gen3,genMusic03,Alpha,CP6,1.67406776314648e-11
14,gen3,genMusic03,Alpha,TP9,1.1784215110559246e-10
14,gen3,genMusic03,Alpha,TP10,1.7106962236260875e-10
14,gen3,genMusic03,Alpha,POz,1.1199449160939621e-11
14,gen3,genMusic03,Beta,Fp1,4.243955750417061e-12
14,gen3,genMusic03,Beta,Fp2,4.004003848174977e-12
14,gen3,genMusic03,Beta,F3,2.626624561383736e-12
14,gen3,genMusic03,Beta,F4,1.0077563875748393e-12
14,gen3,genMusic03,Beta,C3,1.2397883145006439e-12
14,gen3,genMusic03,Beta,C4,2.5282730997327886e-12
14,gen3,genMusic03,Beta,P3,2.4458660482589513e-12
14,gen3,genMusic03,Beta,P4,4.232894053605653e-12
14,gen3,genMusic03,Beta,O1,4.187856017746816e-12
14,gen3,genMusic03,Beta,O2,7.781348361041405e-12
14,gen3,genMusic03,Beta,F7,4.776863996634634e-12
14,gen3,genMusic03,Beta,F8,4.149059180222525e-12
14,gen3,genMusic03,Beta,T7,2.724381083225164e-12
14,gen3,genMusic03,Beta,T8,7.096670943793677e-12
14,gen3,genMusic03,Beta,P7,3.030122032826579e-12
14,gen3,genMusic03,Beta,P8,8.58343147447776e-12
14,gen3,genMusic03,Beta,Fz,1.3208007333671492e-12
14,gen3,genMusic03,Beta,Cz,1.3682401066564915e-12
14,gen3,genMusic03,Beta,Pz,2.1045104976061718e-12
14,gen3,genMusic03,Beta,Oz,6.117959412345211e-12
14,gen3,genMusic03,Beta,FC1,1.1039083595706468e-12
14,gen3,genMusic03,Beta,FC2,1.2895851998155097e-12
14,gen3,genMusic03,Beta,CP1,1.1284780476245038e-12
14,gen3,genMusic03,Beta,CP2,1.9640570298230716e-12
14,gen3,genMusic03,Beta,FC5,2.5639314616042373e-12
14,gen3,genMusic03,Beta,FC6,2.952119445723225e-12
14,gen3,genMusic03,Beta,CP5,1.8799646097124185e-12
14,gen3,genMusic03,Beta,CP6,5.0938893366899545e-12
14,gen3,genMusic03,Beta,TP9,8.729022788423885e-12
14,gen3,genMusic03,Beta,TP10,1.770535250558e-11
14,gen3,genMusic03,Beta,POz,4.717902531011499e-12
15,gen3,genMusic03,Delta,Fp1,1.6512516851645963e-10
15,gen3,genMusic03,Delta,Fp2,2.761817656691462e-10
15,gen3,genMusic03,Delta,F3,2.0630870493322432e-10
15,gen3,genMusic03,Delta,F4,3.023624664960067e-10
15,gen3,genMusic03,Delta,C3,2.0118096956940359e-10
15,gen3,genMusic03,Delta,C4,3.1294605016263774e-10
15,gen3,genMusic03,Delta,P3,8.193716014632135e-11
15,gen3,genMusic03,Delta,P4,1.8622942132351208e-10
15,gen3,genMusic03,Delta,O1,1.0355319562730646e-10
15,gen3,genMusic03,Delta,O2,1.175678885181008e-10
15,gen3,genMusic03,Delta,F7,6.814920708390773e-10
15,gen3,genMusic03,Delta,F8,1.1217105149942893e-09
15,gen3,genMusic03,Delta,T7,6.371941005143386e-10
15,gen3,genMusic03,Delta,T8,8.691809351674764e-10
15,gen3,genMusic03,Delta,P7,5.989740968702979e-10
15,gen3,genMusic03,Delta,P8,5.272983797751944e-10
15,gen3,genMusic03,Delta,Fz,2.53898304866514e-11
15,gen3,genMusic03,Delta,Cz,1.7233717158019368e-11
